key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
wh3_dlc25_anc_enchanted_item_the_eyes_of_grungni	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_enchanted_item_the_gold_standard	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		false	true	true	all
wh3_dlc25_anc_item_necrotic_phylactery	wh_main_anc_enchanted_item	.	true	false	false	0	1700	1900			false	false	false	enchanted_item	16	30	30	50	true			100	0		true	true	true	all
wh3_dlc25_anc_rune_personal_rune_of_thungni	wh3_dlc25_anc_rune_rune_of_thungni	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh3_dlc25_anc_talisman_astrolobe_of_tomorrows_moon	wh_main_anc_talisman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_baleflame_amulet	wh_main_anc_talisman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_crimson_gemstone	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_cursed_yhetee_jawbone	wh3_dlc25_anc_chieftain_castellan	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_deaths_timekeeper	wh_main_anc_talisman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_enhanced_scope	wh_main_anc_talisman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_hourglass_of_the_shyish_sands	wh_main_anc_talisman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_icon_of_decay	wh3_dlc25_anc_chieftain_kazyk	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_reeking_talisman	wh3_dlc25_anc_chieftain_bray_shaman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_sigil_of_madness	wh3_dlc25_anc_chieftain_fimir_balefiend	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_unkind_taint	wh3_dlc25_anc_chieftain_werekin	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_talisman_virulent_boon	wh3_dlc25_anc_chieftain_exalted_hero	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_axes_of_kadrin	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_epidemius_sword	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_experimental_explosive	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_experimental_explosive_caravan	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	1	1	50	75	true			200	0		false	false	true	all
wh3_dlc25_anc_weapon_glaive_gun	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_liarsbane	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_makaissons_persuader	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_oaken_sickle_of_ghyran	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_sword_of_filth	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_the_black_cleaver	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_the_father_of_blades	wh_main_anc_weapon	.	true	false	false	0	1700	1900			false	false	false	weapon	16	30	30	50	true			150	0		true	true	true	all
wh3_dlc25_anc_weapon_the_pale_scythe	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_torched_staff_of_wrath	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc25_anc_weapon_transmuted_blade	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_armour_cloak_of_skulls	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_cloak_of_skulls	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_enchanted_item_bugmans_xxxxxx	wh_main_anc_enchanted_item		false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_enchanted_item_sting_of_snagla	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_talisman_brass_collar_of_khorne	wh_main_anc_talisman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_weapon_bloodstorm_blades	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_weapon_destroyer_of_khorne	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_weapon_fangspike	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_weapon_great_gutgouger	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_weapon_morglor_the_mangler	wh_main_anc_weapon		false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_anc_weapon_the_slayer_sword	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_arcane_item_lucky_shrunken_head	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			95	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_arcane_item_sacrament_of_the_lady	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_armour_of_eternity	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			130	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_armour_of_gork	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			90	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_basic	wh_main_anc_armour	.	true	false	false	0	0	9999			false	false	false	armour	16	30	30	50	true			35	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_blackshard_armour	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			85	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_cloak_of_hag_graef	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_gilded_cuirass	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			145	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_hide_of_the_cold_ones	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			95	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_nightshroud	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			95	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_seadragon_buckler	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			85	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_the_helm_of_the_hunt	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_armour_troll_slayers_hide	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_alchemists_elixir_of_iron_skin	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			150	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_cleansing_water	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			130	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_beards	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_the_dunes	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			150	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_daemon_flask_of_ashak	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_elixir_of_might	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_hieratic_jar	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			90	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_holy_icon	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_manticore_horn	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_rod_of_flaming_death	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_talisman_of_loec	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_the_cloak_of_feathers	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			95	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_the_horn_of_kygor	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			90	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_vial_of_troll_blood	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			130	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_enchanted_item_whip_of_agony	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			40	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_talisman_amulet_of_fire	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_talisman_blizzard_broach	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			130	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_talisman_blood_of_the_motherland	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_talisman_foul_pendant	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			85	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_talisman_jellyfish_in_a_jar	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			90	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_talisman_possessed_amulet	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_talisman_veterans_flask	wh_main_anc_talisman	.	true	false	false	1	1700	1900			false	false	false	talisman	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_blade_of_antarhak	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_daiths_reaper	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			130	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_deathpiercer	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_fimir_hammer	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_lucky_levis_hookhand	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_miners_pickaxe	wh_main_anc_weapon	.	true	false	false	1	1700	1900			false	false	false	weapon	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_retractable_fistblade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_serpent_fang	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_slayers_axe	wh_main_anc_weapon	.	true	false	false	1	1700	1900			false	false	false	weapon	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_hornet	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_ladys_champion	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			130	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_quest	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_the_bow_of_loren	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_the_piranha_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_venom_sword	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_vermillion_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		false	false	false	all
wh3_dlc26_golgfag_contract_anc_weapon_weeping_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			95	0		false	false	false	all
wh3_dlc27_anc_arcane_item_annulian_crystal	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			35	0		false	true	true	all
wh3_dlc27_anc_arcane_item_azriks_map_star_striding	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_arcane_item_null_stone	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			130	0		false	true	true	all
wh3_dlc27_anc_arcane_item_schalkains_teeth	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_arcane_item_stone_of_shyish	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_armour_armour_of_the_old_gods	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_armour_golden_shield	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			80	0		false	true	true	all
wh3_dlc27_anc_armour_perverse_plate	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_armour_ravagers_chainmail	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_banner_of_depravity	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_chaos_armour	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_dechala_gift_adoration	wh3_dlc27_anc_dechala_gift_adoration	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_dechala_gift_ambition	wh3_dlc27_anc_dechala_gift_ambition	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_dechala_gift_death	wh3_dlc27_anc_dechala_gift_death	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_dechala_gift_revelry	wh3_dlc27_anc_dechala_gift_revelry	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_dechala_gift_subtlety	wh3_dlc27_anc_dechala_gift_subtlety	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_dechala_gift_tongues	wh3_dlc27_anc_dechala_gift_tongues	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_admirals_spyglass	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	true	true	all
wh3_dlc27_anc_enchanted_item_bale_taurus_head	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_banner_of_depravity	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_black_dragon_skull	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_carrion_spine	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_celestial_lion_feathers	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_cockatrice_eye	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_collar_hounds_headsman	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_dread_saurian_tooth	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_elixir_of_damnation	wh_main_anc_enchanted_item	.	false	false	false	0	1700	1900			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_fallen_chieftains_jewel	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_feral_manticore_tail	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_ghorgon_blade	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_jabberslythe_blood	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_lammasu_head	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_mask_of_the_merlord	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_preyton_horns	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_skinhidden_plate	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		true	true	true	all
wh3_dlc27_anc_enchanted_item_spikes_chimera	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_staff_of_the_masque	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_enchanted_item_temakadors_gauntlets	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			130	0		false	true	true	all
wh3_dlc27_anc_enchanted_item_toad_dragon_venom_glands	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_talisman_bear_fang_talisman	wh_main_anc_talisman	.	false	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_talisman_charm_of_the_gods	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_talisman_eagle_feather_torc	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_talisman_icon_of_the_old_gods	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_weapon_axe_of_the_pale_serpent	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_weapon_blade_of_the_old_gods	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_weapon_caress_of_agony	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_weapon_tenebrous_forge_hammer	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_weapon_the_phoenix_blade	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_dlc27_anc_weapon_the_viperous_staff	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh3_main_anc_arcane_item_abhorrent_lodestone	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			35	0		true	true	true	all
wh3_main_anc_arcane_item_bangstick	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0		true	true	true	all
wh3_main_anc_arcane_item_chalice_of_malfleur	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	1		false	true	true	all
wh3_main_anc_arcane_item_cloak_of_po_mei	wh_main_anc_arcane_item	.	true	false	false	0	0	9999			false	false	false	arcane_item	16	30	30	50	true			140	0		true	true	true	all
wh3_main_anc_arcane_item_gastuvas_egg	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			130	0		true	true	true	all
wh3_main_anc_arcane_item_gruts_sickle	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			130	0		true	true	true	all
wh3_main_anc_arcane_item_halfling_cookbook	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			150	0		true	true	true	all
wh3_main_anc_arcane_item_hellheart	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0		true	true	true	all
